Offset(P)            #Ptr   #Hnd Access Name
0x0000000007168790     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\EhStorAPI.dll
0x00000000071691c0      1      1 R--rwd \Device\HarddiskVolume2\Users\Bob\Favorites
0x0000000007169c90     17      1 RW-rw- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat
0x000000000716a070     16      0 R--rwd \Device\HarddiskVolume2\Users\Bob\Favorites\Links\desktop.ini
0x000000000716a410     11      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ieframe.dll.mui
0x000000000716b260     16      0 R--rwd \Device\HarddiskVolume2\Users\Bob\Favorites\Links for United States\desktop.ini
0x000000000716bf20      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000716c500      1      0 R--rw- \Device\HarddiskVolume2\Users\Bob\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\On-Screen Keyboard.lnk
0x000000000716cd90      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000716d070     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mctres.dll
0x000000000716d800     12      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\MSORES.DLL
0x000000000716dd00     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\mctres.dll.mui
0x000000000716f070      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000716f7a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000000716f940      2      0 R--rw- \Device\HarddiskVolume2\Users\Bob\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Microsoft OneDrive.lnk
0x00000000071703d0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007170c70     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007170dc0      9      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\Office16\1033\XLINTL32.DLL
0x0000000007171190      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\d3d11.dll
0x00000000071726b0      8      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\Office16\DBGHELP.DLL
0x00000000071729e0      6      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\vm3dum_10.dll
0x00000000071736f0     16      0 R--rw- \Device\HarddiskVolume2\Windows\Media\Windows Navigation Start.wav
0x0000000007173dc0     13      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-private-l1-1-0.dll
0x0000000007174320      6      0 R--rwd \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\Office16\OFFSYMSL.TTF
0x00000000071746f0     15      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\webservices.dll
0x0000000007176070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x00000000071763a0      8      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\rtutils.dll
0x00000000071764f0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007176640      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winmm.dll.mui
0x0000000007176b00      2      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Office Tools\Spreadsheet Compare.lnk
0x0000000007177070     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000071771e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000007177330     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007177860      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007177d10      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\d3d10_1core.dll
0x0000000007177f20     11      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\1033\MSOINTL.DLL
0x0000000007178330      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000007179a70      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\mscoree.dll
0x0000000007179bc0     16      0 R--r-- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Microsoft\Office\16.0\WebServiceCache\AllUsers\officeclient.microsoft.com\B2E658F9-FD28-49B9-8851-F156CF6C1129
0x0000000007179d10      2      1 R--rwd \Device\HarddiskVolume2\Users\Bob\AppData\Local
0x000000000717a7a0      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\d3d10level9.dll
0x000000000717ad20     16      0 R--r-d \Device\HarddiskVolume2\Users\Bob\AppData\Local\Temp\4994622f-aa6f-4373-901d-6563953aae78.tmp.ico
0x000000000717bae0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000000717c070     12      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\secur32.dll
0x000000000717c2e0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d8thk.dll
0x000000000717c640      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d9.dll
0x000000000717d370      9      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\bcrypt.dll
0x0000000007181b70      1      1 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Office\ClickToRunPackageLocker
0x0000000007183350     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007183f20      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\DWrite.dll
0x00000000071843a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007184a30     17      1 RW-rw- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat
0x0000000007184c80      3      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\d3d10warp.dll
0x0000000007184dd0     13      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll
0x0000000007184f20     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000071857e0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wscui.cpl
0x000000000718a1d0      1      0 R--rwd \Device\HarddiskVolume2猀ϰ￿풸ʤ￿酘ð￿酨ð￿
0x000000000718a4c0      3      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\msxml6.dll
0x000000000718b920     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007191300      5      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\d3d10.dll
0x00000000071927e0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007192d60     15      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\MicrosoftDataStreamerforExcel.dll
0x0000000007196980      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000719fce0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ntlanman.dll
0x00000000071a0d10      1      0 R--rw- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Google\Chrome\User Data\Default\BudgetDatabase\MANIFEST-000001
0x00000000071a13e0      2      1 R--rwd \Device\HarddiskVolume2\Users\Bob\AppData\Local\Temp
0x00000000071a1ba0     14      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ADAL.DLL
0x00000000071a35a0      2      0 R--rwd \Device\HarddiskVolume2\Users\Bob\AppData\Roaming\Microsoft\Windows\SendTo\Desktop.ini
0x00000000071e0f20     12      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVIsvSubsystemController.dll
0x00000000aaec0500      1      0 R--rw- \Device\HarddiskVolume2\Users\Bob\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\On-Screen Keyboard.lnk
0x00000000aaec0d90      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000001014c4500      1      0 R--rw- \Device\HarddiskVolume2\Users\Bob\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\On-Screen Keyboard.lnk
0x00000001014c4d90      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013da64380      3      1 R--rw- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Google\Chrome\User Data\Default\Session Storage\000005.ldb
0x000000013dab1f20     16      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.wid
0x000000013dac0c10     16      0 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.dir
0x000000013db29640     16      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.ci
0x000000013e000c40      1      1 ------ \Device\NamedPipe\srvsvc
0x000000013e005370     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\SyncCenter.dll.mui
0x000000013e005ca0     23      5 RW-r-- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Microsoft\Outlook\bob.alpacamybagz@outlook.com.ost
0x000000013e006bc0     10      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\winsta.dll
0x000000013e0083d0      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-1dc-0
0x000000013e0088b0     13      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\riched20.dll
0x000000013e00ad10      2      1 ------ \Device\Afd\Endpoint
0x000000013e00bdd0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winmm.dll.mui
0x000000013e00e800     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ws2_32.dll.mui
0x000000013e00f880     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\rpcrt4.dll.mui
0x000000013e00fe50     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e0139b0     11      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\wshom.ocx
0x000000013e013b90     10      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\scrrun.dll
0x000000013e017c10      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000013e0188e0      2      1 ------ \Device\Afd\Endpoint
0x000000013e01a200      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e01cf20      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\conhost.exe.mui
0x000000013e01d970     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons0021.dll
0x000000013e01dac0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsData000a.dll
0x000000013e02c900      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.ci
0x000000013e036380      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.dir
0x000000013e03a070      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.ci
0x000000013e03c5c0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000013e046270      2      1 ------ \Device\NamedPipe\browser
0x000000013e046690      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
0x000000013e0473b0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\upnp.dll
0x000000013e047500      1      1 ------ \Device\NamedPipe\browser
0x000000013e0498e0      1      1 ------ \Device\NamedPipe\browser
0x000000013e049f20      1      1 RW-rwd \Device\HarddiskVolume2\Users\Bob\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000013e04a690      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ssdpsrv.dll
0x000000013e04a9f0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui
0x000000013e054bf0      1      1 R--rw- \Device\HarddiskVolume2\Windows
0x000000013e054d40      9      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft Office\root\Office16\ucrtbase.dll
0x000000013e056700      2      1 R--rwd \Device\HarddiskVolume2\Users\Bob\Links
0x000000013e057070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000013e057aa0      1      1 ------ \Device\Afd\Endpoint
0x000000013e058750      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSAPI.dll
0x000000013e058f20      1      1 ------ \Device\Afd\Endpoint
0x000000013e05b6a0      1      1 ------ \Device\Afd\Endpoint
0x000000013e05b940      1      1 ------ \Device\Afd\Endpoint
0x000000013e05d660      1      1 ------ \Device\Afd\Endpoint
0x000000013e05e760      1      1 ------ \Device\Afd\Endpoint
0x000000013e05ee20      1      1 ------ \Device\Afd\Endpoint
0x000000013e064f20      1      1 ------ \Device\Afd\Endpoint
0x000000013e06a8c0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e06aa10      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e06abf0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000013e06b070      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e06b3d0      5      0 RW-rwd \Device\HarddiskVolume3\$MftMirr
0x000000013e06cf20      2      1 ------ \Device\NamedPipe\MsFteWds
0x000000013e06d390      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\notepad.exe.mui
0x000000013e06e350     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\hgcpl.dll.mui
0x000000013e06edd0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSRESM.dll
0x000000013e071f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x000000013e075070      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wmploc.DLL.mui
0x000000013e075920     12      0 R--r-d \Device\HarddiskVolume2\Program Files\Internet Explorer\ieproxy.dll
0x000000013e075dd0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e078d00     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\srchadmin.dll.mui
0x000000013e084070      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FirewallAPI.dll.mui
0x000000013e085470     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\timedate.cpl.mui
0x000000013e088dd0      1      1 -W-rw- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\000003.log
0x000000013e08a620      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e08b940      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000013e08f7a0      1      1 R--rw- \Device\HarddiskVolume2\Users\Bob\Documents
0x000000013e093b70     16      0 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.dir
0x000000013e098670     16      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.wid
0x000000013e09a070     11      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v4.0.30319\Aspnet_perf.dll
0x000000013e09a5f0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WmiPerfClass.dll
0x000000013e09bf20     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\pdh.dll
0x000000013e0a4700     13      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Google\Chrome\Application\72.0.3626.121\chrome_elf.dll
0x000000013e0b6b00     13      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\tahomabd.ttf
0x000000013e0b7650     14      0 R--r-d \Device\HarddiskVolume2\Program Files\AccessData\FTK Imager\icudt51.dll
0x000000013e0b7d10      7      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v4.0.30319\CORPerfMonExt.dll
0x000000013e0b83f0      5      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v4.0.30319\PerfCounter.dll
0x000000013e0e2f20     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bitsperf.dll
0x000000013e0f8800     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\perfos.dll
0x000000013e0f8c50     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sysmain.dll
0x000000013e0fed50      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000013e100670      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000013e103310      3      1 RW-r-d \Device\HarddiskVolume2\Users\Bob\AppData\Local\Microsoft\Outlook\RoamCache\Stream_AccountPrefs_2_9BCA1F27A77B7E45893F629CFC19015B.dat
0x000000013e104930     16      0 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\dnsapi.dll
0x000000013e106f20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbemcomn.dll
0x000000013e11bac0     16      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.ci
0x000000013e11bf20      1      1 RW-rw- \Device\HarddiskVolume2\Users\Bob\AppData\Local\Google\Chrome\User Data\Default\Session Storage\LOCK
0x000000013e11e450     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msxml3r.dll
0x000000013e124140      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\mpr.dll.mui
0x000000013e124320      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010009.ci
0x000000013e127610      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000013e127a70      5      1 RW---- \Device\HarddiskVolume2\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
0x000000013e127e20      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\advapi32.dll.mui
0x000000013e131070     15      1 RWDrwd \Device\HarddiskVolume2\Users\Bob\AppData\Local\Temp\~DF4A3457C208455FC7.TMP
0x000000013e1312d0      3      1 RWDrwd \Device\HarddiskVolume2\Users\Bob\AppData\Local\Temp\~DFB456FFEBBCB04E54.TMP
0x000000013e131f20     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\schedcli.dll
0x000000013e132a30      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\wfp\wfpdiag.etl
0x000000013e134450      3      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.ci
0x000000013e1348c0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\provthrd.dll
0x000000013e200460      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons001b.dll
0x000000013e2014a0     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\credui.dll.mui
0x000000013e203bb0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winspool.drv
0x000000013e2041c0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000013e209070      1      1 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\en-US\urlmon.dll.mui
0x000000013e209450      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80
0x000000013e209a70     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d10_1.dll
0x000000013e209bc0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\TSChannel.dll
0x000000013e20b2d0     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\MsCtfMonitor.dll.mui
0x000000013e20c690      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d10_1core.dll
0x000000013e20d5f0     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PlaySndSrv.dll
0x000000013e210b00     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\HotStartUserAgent.dll
0x000000013e2127c0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dxgi.dll
0x000000013e212910     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PrintIsolationProxy.dll
0x000000013e213920      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000013e2161d0     13      0 R--r-d \Device\HarddiskVolume2\Windows\explorer.exe
0x000000013e217690     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FXSMON.dll
0x000000013e217f20      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000013e219800      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wship6.dll.mui
0x000000013e219950     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wldap32.dll.mui
0x000000013e219f20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000013e21aa70     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\uxtheme.dll.mui
0x000000013e21b070      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3
0x000000013e21b290      1      1 R--r-d \Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui
0x000000013e21b690     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons0003.dll
0x000000013e21b7e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsData0003.dll
0x000000013e21ba10     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\gpapi.dll.mui
0x000000013e21c230      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\mscms.dll.mui
0x000000013e21c830     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\dhcpcsvc.dll.mui
0x000000013e21ccd0     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\dhcpcsvc6.dll.mui
0x000000013e21cf20     17      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\Wpc.dll.mui
0x000000013e21d750      1      1 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\msxml3.dll
0x000000013e21ea10      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\propsys.dll.mui
0x000000013e21f170      1      1 R--r-d \Device\HarddiskVolume2\Windows\SysWOW64\en-US\propsys.dll.mui
0x000000013e21f800      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FirewallAPI.dll.mui
0x000000013e221bb0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ExplorerFrame.dll
0x000000013e221f20      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tcpmon.dll
